Stmts_Or_Newlines Small_Stmts* Newline NAME ε ::: 4862
Testlist_Comp.Close_Sq_Bracket Testlist_Comp* Close_Sq_Bracket Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 4852
Many_KeyVals_Or_Unpacks Test* Colon.Test NUMBER ε ::: 4848
Stmt_Or_Newline Small_Stmts* Newline Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket ::: 4848
Subscriptlist Subscript* Comma.Subscripts NUMBER ε ::: 4824
Testlist_Comp Test_Or_Star_Expr* Comp_For Arith_Expr Arith_Op.Term ::: 4808
Testlist_Comp.Close_Paren Testlist_Comp* Close_Paren Or_Test If_Keyword.Or_Test.Else_Keyword.Test ::: 4804
Comma.Test_Or_Star_Exprs Comma Test_Or_Star_Exprs* False ε ::: 4780
Arglist Double_Star_Op Test* Atom Many_Trailers ::: 4770
Test.Comma.Test Test* Comma.Test Atom Many_Trailers ::: 4768
Testlist_Star_Expr Atom* Many_Trailers Open_Paren Testlist_Comp.Close_Paren ::: 4750
Test.Colon.Suite Test* Colon.Suite NUMBER ε ::: 4748
Comma.Test_Or_Star_Exprs Comma Test_Or_Star_Exprs* True ε ::: 4728
Subscriptlist Test* Colon Arith_Expr Arith_Op.Term ::: 4724
Testlist_Star_Expr Arith_Expr* Arith_Op.Term NUMBER ε ::: 4714
Testlist_Endcomma Term* MulDiv_Op.Factor Term MulDiv_Op.Factor ::: 4714
Testlist_Endcomma Open_Curl_Bracket Close_Curl_Bracket* } ε ::: 4702
Testlist_Endcomma Open_Curl_Bracket* Close_Curl_Bracket { ε ::: 4702
Yield_Testlist_Star_Assign_Exprs Assign_Op* Yield_Expr = ε ::: 4694
Small_Stmts Testlist_Star_Expr Yield_Testlist_Star_Assign_Exprs* Assign_Op Yield_Expr ::: 4692
Arglist Term* MulDiv_Op.Factor Open_Paren Testlist_Comp.Close_Paren ::: 4688
Test_Or_Star_Expr Term* MulDiv_Op.Factor NAME ε ::: 4678
Comparison Comparison* Comp_Op.Expr NUMBER ε ::: 4670
Factor Atom_Expr* Double_Star_Op.Factor NAME ε ::: 4638
Stmts_Or_Newlines Small_Stmts* Semicolon.Newline Atom Many_Trailers ::: 4616
Test Not_Bool_Op Not_Test* Open_Paren Testlist_Comp.Close_Paren ::: 4600
Exprlist.In_Keyword.Or_Test.Comp_Iter Exprlist* In_Keyword.Or_Test.Comp_Iter Generic_Expr Comma.Generic_Exprs ::: 4594
Comma.Many_Names Comma Many_Names* Simple_Name Comma.Many_Names ::: 4578
Exprlist Atom Many_Trailers* Dot Simple_Name ::: 4578
Arglist Arith_Expr* Arith_Op.Term Term MulDiv_Op.Factor ::: 4574
Dotted_As_Name Simple_Name Dot.Dotted_Name* Dot Dotted_Name ::: 4564
Dotted_As_Names Dotted_As_Name* Comma.Dotted_As_Names Simple_Name Dot.Dotted_Name ::: 4564
Dotted_As_Name Simple_Name* Dot.Dotted_Name NAME ε ::: 4564
Testlist_Comp Term* MulDiv_Op.Factor Term MulDiv_Op.Factor ::: 4552
Testlist_Star_Expr Arith_Expr* Arith_Op.Term Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 4538
Testlist_Star_Expr Open_Paren Close_Paren* ) ε ::: 4530
Yield_Testlist_Star_Assign_Exprs Assign_Op Testlist_Star_Expr* Open_Paren Close_Paren ::: 4530
Testlist_Star_Expr Open_Paren* Close_Paren ( ε ::: 4530
Yield_Testlist_Star_Assign_Exprs Assign_Op Yield_Expr* Yield_Keyword Yield_Arg ::: 4520
Arguments Lambda_Keyword* Varargslist.Colon.Test lambda ε ::: 4518
Arguments Lambda_Keyword Varargslist.Colon.Test* Varargslist Colon.Test ::: 4518
Comma.Arguments Comma Arguments* Lambda_Keyword Varargslist.Colon.Test ::: 4506
Arguments Argument* Comma.Arguments False ε ::: 4494
Or_Test Or_Test* Or_Bool_Op.And_Test Comparison Comp_Op.Expr ::: 4462
Test Or_Test* Or_Bool_Op.And_Test Or_Test Or_Bool_Op.And_Test ::: 4462
Arguments Term* MulDiv_Op.Factor NAME ε ::: 4460
Test_Or_Star_Expr Arith_Expr* Arith_Op.Term Atom Many_Trailers ::: 4430
Small_Stmts Return_Keyword Testlist_Endcomma* Open_Curl_Bracket Close_Curl_Bracket ::: 4420
Testlist_Comp Term* MulDiv_Op.Factor Open_Paren Testlist_Comp.Close_Paren ::: 4404
Testlist_Comp Not_Bool_Op* Not_Test not ε ::: 4398
Testlist_Comp.Close_Paren Testlist_Comp* Close_Paren Not_Bool_Op Not_Test ::: 4394
Arglist Test Comp_For* For_Keyword Exprlist.In_Keyword.Or_Test.Comp_Iter ::: 4384
Subscriptlist Comparison Comp_Op.Expr* Comp_Op Expr ::: 4380
Subscriptlist.Close_Sq_Bracket Subscriptlist* Close_Sq_Bracket Comparison Comp_Op.Expr ::: 4380
Test Comparison* Comp_Op.Expr Open_Paren Testlist_Comp.Close_Paren ::: 4350
Test Arith_Expr* Arith_Op.Term STRING ε ::: 4316
Testlist_Endcomma Term* MulDiv_Op.Factor Open_Paren Testlist_Comp.Close_Paren ::: 4310
And_Test Not_Bool_Op Not_Test* NAME ε ::: 4308
Stmts_Or_Newlines Class_Keyword Simple_Name.Open_Paren.Arglist.Close_Paren.Colon.Suite* Simple_Name Open_Paren.Arglist.Close_Paren.Colon.Suite ::: 4300
Stmts_Or_Newlines Class_Keyword* Simple_Name.Open_Paren.Arglist.Close_Paren.Colon.Suite class ε ::: 4300
Testlist_Endcomma Or_Test* If_Keyword.Or_Test.Else_Keyword.Test Atom Many_Trailers ::: 4296
Arglist Or_Test Or_Bool_Op.And_Test* Or_Bool_Op And_Test ::: 4294
Testlist_Comp Or_Test* Or_Bool_Op.And_Test Comparison Comp_Op.Expr ::: 4294
Arglist.Close_Paren Arglist* Close_Paren Or_Test Or_Bool_Op.And_Test ::: 4292
Factor Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket* Dict_Or_Set_Maker Close_Curl_Bracket ::: 4260
MulDiv_Op.Factor MulDiv_Op Factor* Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket ::: 4260
Factor Open_Curl_Bracket* Dict_Or_Set_Maker.Close_Curl_Bracket { ε ::: 4260
Double_Star_Op.Factor Double_Star_Op Factor* Open_Paren Testlist_Comp.Close_Paren ::: 4250
Testlist_Star_Expr Or_Test* If_Keyword.Or_Test.Else_Keyword.Test STRING ε ::: 4224
Dict_Or_Set_Maker Test* Colon.Test Atom Many_Trailers ::: 4214
Arglist Test* Comp_For Open_Paren Testlist_Comp.Close_Paren ::: 4210
Testlist_Comp Atom Many_Trailers* Open_Paren Close_Paren ::: 4180
Small_Stmts Assert_Keyword Test* NAME ε ::: 4172
Testlist_Comp Test_Or_Star_Expr* Comma.Test_Or_Star_Exprs Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket ::: 4140
Test_Or_Star_Exprs Test_Or_Star_Expr* Comma.Test_Or_Star_Exprs None ε ::: 4126
Term Atom_Expr* Double_Star_Op.Factor NAME ε ::: 4120
Arguments Double_Star_Op Test* Atom Many_Trailers ::: 4104
Argument Term* MulDiv_Op.Factor Atom Many_Trailers ::: 4088
And_Test And_Test* And_Bool_Op.Not_Test And_Test And_Bool_Op.Not_Test ::: 4072
Arglist.Close_Paren Arglist* Close_Paren Atom_Expr Double_Star_Op.Factor ::: 4070
Arglist Atom_Expr Double_Star_Op.Factor* Double_Star_Op Factor ::: 4070
Arguments Arith_Expr* Arith_Op.Term STRING ε ::: 4046
Term Unary_Op Factor* NUMBER ε ::: 4030
Expr Arith_Expr* Arith_Op.Term Atom Many_Trailers ::: 4026
Stmt_Or_Newline Try_Keyword Colon.Suite.Except_Stmt.Else_Stmt* Colon Suite.Except_Stmt.Else_Stmt ::: 4012
Stmt_Or_Newline Try_Keyword* Colon.Suite.Except_Stmt.Else_Stmt try ε ::: 4012
Test.Colon.Suite.Elif_Stmt Test* Colon.Suite.Elif_Stmt And_Test And_Bool_Op.Not_Test ::: 4002
And_Expr Open_Paren* Testlist_Comp.Close_Paren ( ε ::: 4000
And_Expr Open_Paren Testlist_Comp.Close_Paren* Testlist_Comp Close_Paren ::: 4000
Expr Arith_Expr* Arith_Op.Term NAME ε ::: 3966
Testlist_Star_Expr Or_Test* If_Keyword.Or_Test.Else_Keyword.Test NAME ε ::: 3946
Comma.Dotted_As_Names Comma Dotted_As_Names* Simple_Name Dot.Dotted_Name ::: 3942
Testlist_Comp And_Expr And_Op.Shift_Expr* And_Op Shift_Expr ::: 3930
Many_Tfpdef Vfpdef* Colon.Test NAME ε ::: 3928
Many_Tfpdef Vfpdef Colon.Test* Colon Test ::: 3928
Many_KeyVals_Or_Unpacks Test* Colon.Test Atom Many_Trailers ::: 3922
Stmts_Or_Newlines Stmt_Or_Newline Stmts_Or_Newlines* Try_Keyword Colon.Suite.Except_Stmt.Else_Stmt ::: 3916
Yield_Arg From_Keyword* Test from ε ::: 3900
Testlist_Comp.Close_Paren Testlist_Comp* Close_Paren And_Expr And_Op.Shift_Expr ::: 3896
Stmts_Or_Newlines.Dedent Stmts_Or_Newlines* Dedent Try_Keyword Colon.Suite.Except_Stmt.Else_Stmt ::: 3890
Comma.Many_Tfpdef Comma Many_Tfpdef* Vfpdef Colon.Test ::: 3890
Stmts_Or_Newlines Stmt_Or_Newline* Stmts_Or_Newlines Try_Keyword Colon.Suite.Except_Stmt.Else_Stmt ::: 3879
Test Arith_Expr* Arith_Op.Term Arith_Expr Arith_Op.Term ::: 3836
Testlist_Comp And_Test* And_Bool_Op.Not_Test Atom Many_Trailers ::: 3820
Dict_Or_Set_Maker.Close_Curl_Bracket Dict_Or_Set_Maker* Close_Curl_Bracket Test_Or_Star_Expr Comma.Test_Or_Star_Exprs ::: 3818
Dict_Or_Set_Maker Test_Or_Star_Expr Comma.Test_Or_Star_Exprs* Comma Test_Or_Star_Exprs ::: 3818
Stmt_Or_Newline Small_Stmts* Semicolon.Newline Import_Keyword Dotted_As_Names ::: 3812
Stmts_Or_Newlines Small_Stmts* Semicolon.Newline Testlist_Star_Expr Yield_Testlist_Star_Assign_Exprs ::: 3768
Xor_Op.And_Expr Xor_Op* And_Expr ^ ε ::: 3748
Test_Or_Star_Exprs Atom* Many_Trailers STRING ε ::: 3742
Comparison Arith_Expr* Arith_Op.Term Atom Many_Trailers ::: 3716
Or_Test Comparison* Comp_Op.Expr STRING ε ::: 3696
Arguments Argument* Comma.Arguments Open_Curl_Bracket Close_Curl_Bracket ::: 3666
Arglist Argument* Comma.Arguments Open_Sq_Bracket Close_Sq_Bracket ::: 3634
Expr Open_Sq_Bracket* Close_Sq_Bracket [ ε ::: 3628
Expr Open_Sq_Bracket Close_Sq_Bracket* ] ε ::: 3628
Comp_Op.Expr Comp_Op Expr* Open_Sq_Bracket Close_Sq_Bracket ::: 3626
Test Comparison* Comp_Op.Expr NUMBER ε ::: 3606
Yield_Arg From_Keyword Test* Atom Many_Trailers ::: 3606
Test_Or_Star_Exprs Atom Many_Trailers* Open_Paren Close_Paren ::: 3598
Test_Or_Star_Exprs Term* MulDiv_Op.Factor STRING ε ::: 3594
Test_Nocond Not_Bool_Op* Not_Test not ε ::: 3588
Arguments Argument* Comma.Arguments Open_Sq_Bracket Close_Sq_Bracket ::: 3576
Comp_Iter If_Keyword Test_Nocond* Not_Bool_Op Not_Test ::: 3576
Tfpdef_Default Vfpdef* Colon.Test NAME ε ::: 3570
Tfpdef_Default Vfpdef Colon.Test* Colon Test ::: 3570
Typedargslist.Close_Paren Typedargslist* Close_Paren Double_Star_Op Tfpdef ::: 3568
Typedargslist Double_Star_Op* Tfpdef ** ε ::: 3568
Typedargslist Double_Star_Op Tfpdef* NAME ε ::: 3568
Subscriptlist Arith_Expr* Arith_Op.Term Atom Many_Trailers ::: 3530
Semicolon.Small_Stmts Semicolon Small_Stmts* Atom Many_Trailers ::: 3482
Testlist_Star_Expr Arith_Expr* Arith_Op.Term Open_Paren Testlist_Comp.Close_Paren ::: 3478
Test_Or_Star_Exprs Arith_Expr* Arith_Op.Term Atom Many_Trailers ::: 3450
Test Term* MulDiv_Op.Factor NUMBER ε ::: 3446
Or_Test Or_Test* Or_Bool_Op.And_Test Or_Test Or_Bool_Op.And_Test ::: 3434
Testlist_Star_Expr And_Expr And_Op.Shift_Expr* And_Op Shift_Expr ::: 3424
Test_Or_Star_Exprs Term* MulDiv_Op.Factor NAME ε ::: 3424
Yield_Testlist_Star_Assign_Exprs Assign_Op Testlist_Star_Expr* And_Expr And_Op.Shift_Expr ::: 3424
Expr Open_Curl_Bracket* Dict_Or_Set_Maker.Close_Curl_Bracket { ε ::: 3422
Expr Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket* Dict_Or_Set_Maker Close_Curl_Bracket ::: 3422
Testlist_Comp Or_Test* Or_Bool_Op.And_Test Atom Many_Trailers ::: 3420
Shift_Expr Open_Paren* Testlist_Comp.Close_Paren ( ε ::: 3412
Shift_Expr Open_Paren Testlist_Comp.Close_Paren* Testlist_Comp Close_Paren ::: 3412
Comp_Op.Expr Comp_Op Expr* Open_Curl_Bracket Dict_Or_Set_Maker.Close_Curl_Bracket ::: 3386
Arglist Open_Curl_Bracket* Close_Curl_Bracket { ε ::: 3384
Arglist.Close_Paren Arglist* Close_Paren Open_Curl_Bracket Close_Curl_Bracket ::: 3384
Arglist Open_Curl_Bracket Close_Curl_Bracket* } ε ::: 3384
Yield_Arg Open_Paren* Testlist_Comp.Close_Paren ( ε ::: 3380
Yield_Arg Open_Paren Testlist_Comp.Close_Paren* Testlist_Comp Close_Paren ::: 3380
Small_Stmts Yield_Keyword Yield_Arg* Open_Paren Testlist_Comp.Close_Paren ::: 3366
Test_Or_Star_Expr Open_Sq_Bracket Close_Sq_Bracket* ] ε ::: 3358
Test_Or_Star_Expr Open_Sq_Bracket* Close_Sq_Bracket [ ε ::: 3358
Testlist_Endcomma Test* Comma.Testlist_Endcomma STRING ε ::: 3356
Comma.Testlist_Endcomma Comma Testlist_Endcomma* STRING ε ::: 3334
And_Test And_Test* And_Bool_Op.Not_Test Atom Many_Trailers ::: 3318
Suite.Except_Stmt Suite* Except_Stmt Small_Stmts Newline ::: 3312
Testlist_Star_Expr Test_Or_Star_Exprs Comma* , ε ::: 3302
Or_Test Open_Sq_Bracket* Testlist_Comp.Close_Sq_Bracket [ ε ::: 3282
Or_Test Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket* Testlist_Comp Close_Sq_Bracket ::: 3282
Testlist_Endcomma Term* MulDiv_Op.Factor NUMBER ε ::: 3272
Arglist Argument* Comma.Arguments True ε ::: 3264
Testlist_Comp And_Test* And_Bool_Op.Not_Test And_Test And_Bool_Op.Not_Test ::: 3262
Yield_Expr Yield_Keyword Yield_Arg* Atom Many_Trailers ::: 3234
Or_Bool_Op.And_Test Or_Bool_Op And_Test* Open_Curl_Bracket Close_Curl_Bracket ::: 3202
And_Test Open_Curl_Bracket Close_Curl_Bracket* } ε ::: 3202
And_Test Open_Curl_Bracket* Close_Curl_Bracket { ε ::: 3202
Comma.Test Comma Test* Atom Many_Trailers ::: 3198
Arglist.Close_Paren Arglist* Close_Paren Lambda_Keyword Colon.Test ::: 3192
Arglist Lambda_Keyword Colon.Test* Colon Test ::: 3192
Arglist Lambda_Keyword* Colon.Test lambda ε ::: 3192
Aug_Assign.Testlist_Endcomma Aug_Assign* Testlist_Endcomma |= ε ::: 3190
Test Or_Test* Or_Bool_Op.And_Test NAME ε ::: 3178
Argument Term* MulDiv_Op.Factor NUMBER ε ::: 3174
Argument Comparison* Comp_Op.Expr Atom Many_Trailers ::: 3166
Suite.Else_Stmt Suite* Else_Stmt Small_Stmts Newline ::: 3146
Testlist_Endcomma Arith_Expr* Arith_Op.Term Term MulDiv_Op.Factor ::: 3134
Subscriptlist Test* Colon Atom Many_Trailers ::: 3096
Not_Test Not_Bool_Op Not_Test* NAME ε ::: 3070
Comma.Testlist_Endcomma Comma Testlist_Endcomma* NUMBER ε ::: 3050
Import_As_Names_Endcomma.Close_Paren Import_As_Names_Endcomma* Close_Paren NAME ε ::: 3036
Test Open_Paren Close_Paren* ) ε ::: 3020
Arguments Term* MulDiv_Op.Factor Atom Many_Trailers ::: 3020
Test Open_Paren* Close_Paren ( ε ::: 3020
Import_As_Names_Endcomma.Close_Paren Import_As_Names_Endcomma* Close_Paren Import_As_Name Comma ::: 3016
Factor Atom_Expr* Double_Star_Op.Factor NUMBER ε ::: 3012
Stmt_Or_Newline Try_Keyword Colon.Suite.Finally_Stmt* Colon Suite.Finally_Stmt ::: 3000
Stmt_Or_Newline Try_Keyword* Colon.Suite.Finally_Stmt try ε ::: 3000
Stmts_Or_Newlines Stmt_Or_Newline* Stmts_Or_Newlines Try_Keyword Colon.Suite.Finally_Stmt ::: 2995
In_Keyword.Testlist_Endcomma.Colon.Suite.Else_Stmt In_Keyword* Testlist_Endcomma.Colon.Suite.Else_Stmt in ε ::: 2992
Testlist_Endcomma.Colon.Suite.Else_Stmt Testlist_Endcomma Colon.Suite.Else_Stmt* Colon Suite.Else_Stmt ::: 2992
Exprlist.In_Keyword.Testlist_Endcomma.Colon.Suite.Else_Stmt Exprlist In_Keyword.Testlist_Endcomma.Colon.Suite.Else_Stmt* In_Keyword Testlist_Endcomma.Colon.Suite.Else_Stmt ::: 2992
In_Keyword.Testlist_Endcomma.Colon.Suite.Else_Stmt In_Keyword Testlist_Endcomma.Colon.Suite.Else_Stmt* Testlist_Endcomma Colon.Suite.Else_Stmt ::: 2992
And_Op.Shift_Expr And_Op Shift_Expr* NAME ε ::: 2990
Arglist Test* Comp_For NAME ε ::: 2986
Arith_Expr Atom* Many_Trailers STRING ε ::: 2982
Arith_Expr Atom_Expr* Double_Star_Op.Factor NAME ε ::: 2978
Testlist_Endcomma Not_Bool_Op* Not_Test not ε ::: 2964
Arith_Expr Atom Many_Trailers* Open_Paren Close_Paren ::: 2954
And_Op.Shift_Expr And_Op Shift_Expr* Atom Many_Trailers ::: 2952
Arglist Arith_Expr* Arith_Op.Term NUMBER ε ::: 2948
Testlist_Comp Test_Or_Star_Expr* Comp_For Open_Sq_Bracket Testlist_Comp.Close_Sq_Bracket ::: 2940
Small_Stmts Return_Keyword Testlist_Endcomma* Not_Bool_Op Not_Test ::: 2926
Comma.Test Comma Test* Term MulDiv_Op.Factor ::: 2924
Arglist Test* Comp_For Comparison Comp_Op.Expr ::: 2922
Suite Small_Stmts* Newline return ε ::: 2920
Test Term* MulDiv_Op.Factor Atom Many_Trailers ::: 2900
Test_Or_Star_Exprs Open_Sq_Bracket Close_Sq_Bracket* ] ε ::: 2890
Test_Or_Star_Exprs Open_Sq_Bracket* Close_Sq_Bracket [ ε ::: 2890
Arith_Expr Term* MulDiv_Op.Factor Open_Paren Testlist_Comp.Close_Paren ::: 2886
Testlist_Star_Expr Not_Bool_Op* Not_Test not ε ::: 2884
Yield_Testlist_Star_Assign_Exprs Assign_Op Testlist_Star_Expr* Not_Bool_Op Not_Test ::: 2884
Comma.Test_Or_Star_Exprs Comma Test_Or_Star_Exprs* Open_Sq_Bracket Close_Sq_Bracket ::: 2872
Subscripts Subscript* Comma.Subscripts : ε ::: 2862
Small_Stmt Import_Keyword* Dotted_As_Names import ε ::: 2844
Small_Stmts Small_Stmt* Semicolon.Small_Stmts Import_Keyword Dotted_As_Names ::: 2844
Many_KeyVals_Or_Unpacks Test* Colon.Test NAME ε ::: 2838
Subscriptlist Colon Test* Atom Many_Trailers ::: 2818
Arguments Term* MulDiv_Op.Factor NUMBER ε ::: 2818
Testlist_Comp Shift_Expr* Shift_Op.Arith_Expr NAME ε ::: 2816
Except_Stmt.Finally_Stmt Except_Stmt Finally_Stmt* Finally_Keyword Colon.Suite ::: 2814
Colon.Suite.Except_Stmt.Finally_Stmt Colon* Suite.Except_Stmt.Finally_Stmt : ε ::: 2814
Suite.Except_Stmt.Finally_Stmt Suite Except_Stmt.Finally_Stmt* Except_Stmt Finally_Stmt ::: 2814
Colon.Suite.Except_Stmt.Finally_Stmt Colon Suite.Except_Stmt.Finally_Stmt* Suite Except_Stmt.Finally_Stmt ::: 2814
Suite.Except_Stmt.Finally_Stmt Suite* Except_Stmt.Finally_Stmt Newline Indent.Stmts_Or_Newlines.Dedent ::: 2810
Arith_Expr Term* MulDiv_Op.Factor STRING ε ::: 2802
Test_Nocond And_Test And_Bool_Op.Not_Test* And_Bool_Op Not_Test ::: 2794
Comp_Iter If_Keyword Test_Nocond* And_Test And_Bool_Op.Not_Test ::: 2782
Arglist Arguments* Comma STRING ε ::: 2782
Testlist_Comp Atom* Many_Trailers STRING ε ::: 2782
Many_Tfpdef Tfpdef_Default* Comma.Many_Tfpdef Vfpdef Colon.Test ::: 2742
Arguments Lambda_Keyword Colon.Test* Colon Test ::: 2736
Arguments Lambda_Keyword* Colon.Test lambda ε ::: 2736
Comma.Arguments Comma Arguments* Lambda_Keyword Colon.Test ::: 2728
Testlist_Comp Test_Or_Star_Expr* Comma.Test_Or_Star_Exprs True ε ::: 2722
Term Unary_Op Factor* NAME ε ::: 2720
Arglist Argument* Comma.Arguments False ε ::: 2694
Or_Bool_Op.And_Test Or_Bool_Op And_Test* NUMBER ε ::: 2694
Testlist_Star_Expr Test_Or_Star_Expr* Comma.Test_Or_Star_Exprs STRING ε ::: 2690
Testlist_Star_Expr Lambda_Keyword Colon.Test* Colon Test ::: 2686
Yield_Testlist_Star_Assign_Exprs Assign_Op Testlist_Star_Expr* Lambda_Keyword Colon.Test ::: 2686
Testlist_Star_Expr Lambda_Keyword* Colon.Test lambda ε ::: 2686
Test_Or_Star_Expr Term* MulDiv_Op.Factor Atom Many_Trailers ::: 2682
Yield_Testlist_Star_Assign_Exprs Assign_Op Testlist_Star_Expr* Shift_Expr Shift_Op.Arith_Expr ::: 2672
Testlist_Star_Expr Shift_Expr Shift_Op.Arith_Expr* Shift_Op Arith_Expr ::: 2672
Comma.Testlist_Endcomma Comma Testlist_Endcomma* None ε ::: 2670
And_Test Comparison* Comp_Op.Expr Term MulDiv_Op.Factor ::: 2670
Comparison Term* MulDiv_Op.Factor Atom Many_Trailers ::: 2668
With_Items.Colon.Suite With_Items* Colon.Suite NAME ε ::: 2666
Testlist_Comp Not_Bool_Op Not_Test* Atom Many_Trailers ::: 2662
Test_Nocond Not_Bool_Op Not_Test* Atom Many_Trailers ::: 2660
Small_Stmts Small_Stmt* Semicolon.Small_Stmts Testlist_Star_Expr Yield_Testlist_Star_Assign_Exprs ::: 2644
Subscriptlist Comparison* Comp_Op.Expr NAME ε ::: 2642
Suite Small_Stmts* Newline Testlist_Star_Expr Aug_Assign.Testlist_Endcomma ::: 2640
Small_Stmt Testlist_Star_Expr Yield_Testlist_Star_Assign_Exprs* Assign_Op Testlist_Star_Expr ::: 2638
Assign_Op.Test Assign_Op Test* Open_Paren Close_Paren ::: 2626
Colon.Test Colon Test* Or_Test If_Keyword.Or_Test.Else_Keyword.Test ::: 2624
Except_Stmt.Finally_Stmt Except_Stmt* Finally_Stmt Except_Clause Colon.Suite ::: 2616
Dict_Or_Set_Maker Test_Or_Star_Expr* Comma.Test_Or_Star_Exprs STRING ε ::: 2606
Comp_Iter For_Keyword* Exprlist.In_Keyword.Or_Test for ε ::: 2600
Comp_Iter For_Keyword Exprlist.In_Keyword.Or_Test* Exprlist In_Keyword.Or_Test ::: 2600
Factor Atom* Many_Trailers STRING ε ::: 2592
Arith_Expr Term* MulDiv_Op.Factor Term MulDiv_Op.Factor ::: 2582
Comma.Test Comma Test* NAME ε ::: 2570
Small_Stmt Import_Keyword Dotted_As_Names* NAME ε ::: 2554
Exprlist.In_Keyword.Testlist_Endcomma.Colon.Suite.Else_Stmt Exprlist* In_Keyword.Testlist_Endcomma.Colon.Suite.Else_Stmt NAME ε ::: 2550
Or_Test.Comp_Iter Or_Test Comp_Iter* For_Keyword Exprlist.In_Keyword.Or_Test ::: 2542
Testlist_Endcomma Atom_Expr Double_Star_Op.Factor* Double_Star_Op Factor ::: 2512
Test_Or_Star_Expr Or_Test If_Keyword.Or_Test.Else_Keyword.Test* If_Keyword Or_Test.Else_Keyword.Test ::: 2508
Subscriptlist.Close_Sq_Bracket Subscriptlist* Close_Sq_Bracket Open_Paren Testlist_Comp.Close_Paren ::: 2494
Subscriptlist Open_Paren Testlist_Comp.Close_Paren* Testlist_Comp Close_Paren ::: 2494
Subscriptlist Open_Paren* Testlist_Comp.Close_Paren ( ε ::: 2494
Testlist_Comp Comparison* Comp_Op.Expr STRING ε ::: 2492
Testlist_Endcomma Test* Comma.Testlist_Endcomma None ε ::: 2490
Arguments Comparison Comp_Op.Expr* Comp_Op Expr ::: 2488
Test And_Test* And_Bool_Op.Not_Test Open_Paren Testlist_Comp.Close_Paren ::: 2482
Test_Nocond Atom Many_Trailers* Open_Paren Arglist.Close_Paren ::: 2476
Shift_Op.Arith_Expr Shift_Op Arith_Expr* NAME ε ::: 2472
Testlist_Endcomma Or_Test* Or_Bool_Op.And_Test Atom Many_Trailers ::: 2460
Factor Atom Many_Trailers* Open_Paren Close_Paren ::: 2442
Testlist_Star_Expr Comparison* Comp_Op.Expr NAME ε ::: 2426
Comma.Arguments Comma Arguments* Comparison Comp_Op.Expr ::: 2416
Stmt_Or_Newline Small_Stmts* Newline Return_Keyword Testlist_Endcomma ::: 2390
Arith_Expr Unary_Op* Factor - ε ::: 2380
Test.Colon.Suite.Elif_Stmt.Else_Stmt Test* Colon.Suite.Elif_Stmt.Else_Stmt And_Test And_Bool_Op.Not_Test ::: 2372
Testlist_Endcomma Test* Comma.Testlist_Endcomma NUMBER ε ::: 2368
Arglist Atom* Many_Trailers Open_Paren Testlist_Comp.Close_Paren ::: 2366
Except_Stmt Except_Clause* Colon.Suite.Except_Stmt Except_Keyword Test.As_Keyword.Simple_Name ::: 2358
Test_Or_Star_Expr Arith_Expr* Arith_Op.Term Arith_Expr Arith_Op.Term ::: 2354
Test Or_Test* Or_Bool_Op.And_Test Open_Paren Testlist_Comp.Close_Paren ::: 2348
Stmts_Or_Newlines Stmt_Or_Newline Stmts_Or_Newlines* Class_Keyword Simple_Name.Open_Paren.Arglist.Close_Paren.Colon.Suite ::: 2348
Dots_Plus Dot_Or_Dots* Dots_Plus ... ε ::: 2346
Small_Stmts Yield_Keyword Yield_Arg* From_Keyword Test ::: 2344
Arith_Expr Arith_Expr* Arith_Op.Term NUMBER ε ::: 2338
Arglist And_Expr And_Op.Shift_Expr* And_Op Shift_Expr ::: 2336
Arglist.Close_Paren Arglist* Close_Paren And_Expr And_Op.Shift_Expr ::: 2334
Arglist Or_Test If_Keyword.Or_Test.Else_Keyword.Test* If_Keyword Or_Test.Else_Keyword.Test ::: 2332
Arglist.Close_Paren Arglist* Close_Paren Or_Test If_Keyword.Or_Test.Else_Keyword.Test ::: 2326
Funcdef Def_Keyword Simple_Name.Parameters.Colon.Suite* Simple_Name Parameters.Colon.Suite ::: 2314
Funcdef Def_Keyword* Simple_Name.Parameters.Colon.Suite def ε ::: 2314
Subscriptlist Term* MulDiv_Op.Factor NAME ε ::: 2312
Testlist_Star_Expr.Yield_Testlist_Star_Assign_Exprs Testlist_Star_Expr Yield_Testlist_Star_Assign_Exprs* Assign_Op Testlist_Star_Expr.Yield_Testlist_Star_Assign_Exprs ::: 2304
Stmt_Or_Newline Small_Stmts* Semicolon.Newline Import_From_Froms Import_From_Imports ::: 2298
Comp_Iter If_Keyword Test_Nocond* NAME ε ::: 2288
Testlist_Comp.Close_Sq_Bracket Testlist_Comp* Close_Sq_Bracket Term MulDiv_Op.Factor ::: 2288
Subscripts Atom* Many_Trailers NAME ε ::: 2286
Comma.Subscripts Comma Subscripts* Atom Many_Trailers ::: 2286
